Stock/Index,Open,High,Low,Close,Adj Close,Volume,Date
AU Small Finance Bank,765.0999756,775,761.5999756,768.2999878,767.086792,18526,19-07-2023
AU Small Finance Bank,776.0499878,776.4000244,765.5499878,772.25,771.0305786,14953,20-07-2023
AU Small Finance Bank,772,775.0999756,761.6500244,765.0999756,763.8918457,17617,21-07-2023
AU Small Finance Bank,746.9500122,746.9500122,727,739.4500122,738.2824097,70002,24-07-2023
AU Small Finance Bank,739.1500244,739.1500244,730.4000244,731.8499756,730.6943359,43252,26-07-2023
AU Small Finance Bank,730.0499878,734.5999756,722.75,724.75,723.6055908,20039,28-07-2023
AU Small Finance Bank,728.75,737,719.0999756,728.5999756,727.4494629,42544,03-08-2023
AU Small Finance Bank,729,742.5,729,738.5999756,737.4337158,66108,04-08-2023
AU Small Finance Bank,729.9500122,740.0999756,723.25,726.5,725.3528442,16838,07-08-2023
AU Small Finance Bank,720.2999878,730,701.9500122,720.5499878,719.4122314,102127,08-08-2023
AU Small Finance Bank,722,725.5499878,712.25,717,715.8677979,27005,09-08-2023
AU Small Finance Bank,715.0499878,717.1500244,696.5999756,701.5499878,700.4421997,41077,10-08-2023
AU Small Finance Bank,698.0499878,707.8499756,697,705.0499878,703.9367065,17103,11-08-2023
AU Small Finance Bank,700.0999756,710.9000244,698.7999878,705.8499756,704.7354126,39292,14-08-2023
AU Small Finance Bank,698.25,705.0499878,696.2999878,700.9000244,699.7932739,18794,16-08-2023
AU Small Finance Bank,704.9500122,707.2000122,697,698.4000244,697.2972412,31056,17-08-2023
AU Small Finance Bank,698.2000122,719.1500244,698.2000122,711,709.8773193,111295,18-08-2023
AU Small Finance Bank,711.9500122,716.6500244,705.5499878,709.4500122,708.3297729,18374,21-08-2023
AU Small Finance Bank,712,729.5,710.3499756,728.2999878,727.1499634,72735,22-08-2023
AU Small Finance Bank,733.7000122,737.7000122,727.9500122,729.9000244,728.7474976,24009,23-08-2023
AU Small Finance Bank,735.9500122,748.7999878,729.0499878,745.3499756,744.1730347,36601,24-08-2023
AU Small Finance Bank,738,751.8499756,734.5999756,737.5499878,736.385376,41834,25-08-2023
AU Small Finance Bank,736.0999756,742.2000122,733.9000244,737.9500122,736.784729,34932,28-08-2023
AU Small Finance Bank,733.2999878,739.5499878,729.75,731,729.8457031,9890,29-08-2023
AU Small Finance Bank,728.0499878,742.2999878,725.4500122,727.6500244,726.5010376,21973,30-08-2023
AU Small Finance Bank,728.7000122,734.5,710.4000244,722.3499756,721.2093506,57975,31-08-2023
AU Small Finance Bank,707,734,707,724.7000122,723.5556641,28561,01-09-2023
AU Small Finance Bank,725,728.2999878,713.8499756,717.2000122,716.0675049,21995,04-09-2023
AU Small Finance Bank,716.4000244,720.5,713.6500244,714.4500122,713.3218384,30829,05-09-2023
AU Small Finance Bank,711.5499878,722.5,711.5499878,719.8499756,718.7133179,18643,06-09-2023
AU Small Finance Bank,722.5499878,727,720.1500244,725.0999756,723.9550171,33039,07-09-2023
AU Small Finance Bank,726.5,736.9500122,724.25,734.9000244,733.739563,19179,08-09-2023
AU Small Finance Bank,744.5,744.5,732.5499878,734.9000244,733.739563,52616,11-09-2023
AU Small Finance Bank,733.4500122,739.2000122,712.4500122,718.4500122,717.3155518,33755,12-09-2023
AU Small Finance Bank,716.7999878,729.5,709.5499878,724.0499878,722.9066772,35516,13-09-2023
AU Small Finance Bank,724.0999756,743.7000122,724.0999756,738.5499878,737.3837891,71706,14-09-2023
AU Small Finance Bank,745.9500122,745.9500122,728.7999878,732.9000244,731.7427368,17619,15-09-2023
AU Small Finance Bank,733,735.9000244,726.0499878,728.7999878,727.6491699,18617,18-09-2023
AU Small Finance Bank,736.2000122,759,726,755.0999756,753.9076538,93284,20-09-2023
AU Small Finance Bank,758.7999878,763.25,739.4500122,741.7999878,740.6286621,86065,21-09-2023
AU Small Finance Bank,748.3499756,751.2000122,742.7999878,743.9500122,742.7752686,17845,22-09-2023
AU Small Finance Bank,736.9500122,744.75,733.8499756,741.9500122,740.7784424,14088,25-09-2023
AU Small Finance Bank,744,752,741.5499878,750.0999756,748.9155273,36996,26-09-2023
AU Small Finance Bank,749.9000244,754.75,744.5499878,745.75,744.5724487,23837,27-09-2023
AU Small Finance Bank,744.0499878,745.75,716.5499878,720.5999756,719.4620972,67013,28-09-2023
AU Small Finance Bank,721.1500244,730,707.8499756,713.4000244,712.2735596,38928,29-09-2023
AU Small Finance Bank,713.5,715.6500244,702.0999756,703.7999878,702.6886597,16356,03-10-2023
AU Small Finance Bank,710.7000122,710.7000122,687.75,703.9000244,702.7885132,36083,04-10-2023
AU Small Finance Bank,713.9500122,716.5999756,704.4500122,714.5,713.3717651,29996,05-10-2023
AU Small Finance Bank,722.9000244,722.9000244,712.5,713.5999756,712.4731445,25609,06-10-2023
AU Small Finance Bank,700.0999756,717.25,700.0999756,710.4500122,709.328186,27485,09-10-2023
AU Small Finance Bank,700.0499878,718.5499878,700.0499878,715.8499756,714.7196045,22638,10-10-2023
AU Small Finance Bank,721.9500122,721.9500122,712.0499878,716.0999756,714.9692383,20722,11-10-2023
AU Small Finance Bank,716.0499878,722.75,715,715.75,714.619812,21167,12-10-2023
AU Small Finance Bank,720.9500122,720.9500122,711.6500244,716.4000244,715.2687988,6883,13-10-2023
AU Small Finance Bank,716.4000244,716.4000244,702.9000244,709.3499756,708.2298584,19171,16-10-2023
AU Small Finance Bank,712,714.4000244,705.9000244,706.5,705.3843994,18247,17-10-2023
AU Small Finance Bank,711.8499756,711.8499756,703,704.3499756,703.237793,10790,18-10-2023
AU Small Finance Bank,703.6500244,707.2999878,697.7000122,705.2999878,704.1862793,19145,19-10-2023
AU Small Finance Bank,706,706.5999756,698.4000244,699.7000122,698.5951538,293454,20-10-2023
AU Small Finance Bank,713.7000122,713.7000122,690.7000122,694.0499878,692.9540405,27948,23-10-2023
AU Small Finance Bank,699.8499756,708.1500244,693.5499878,706.4500122,705.3344727,12432,25-10-2023
AU Small Finance Bank,700,706,684.5999756,686.5999756,685.5158081,44545,26-10-2023
AU Small Finance Bank,687.75,699.7999878,683.5999756,689.75,688.6608276,43948,27-10-2023
AU Small Finance Bank,689.9000244,689.9000244,630.9000244,666.0999756,665.0481567,167811,30-10-2023
AU Small Finance Bank,655.5,685,655.5,669.3499756,668.2930298,98528,31-10-2023
AU Small Finance Bank,671.2000122,674.7000122,664.9500122,667.9500122,666.8952637,26805,01-11-2023
AU Small Finance Bank,678.5499878,678.5499878,656.5999756,666.7000122,665.6472778,22086,02-11-2023
AU Small Finance Bank,676.9500122,676.9500122,665.3499756,669.4000244,668.3430176,19357,03-11-2023
AU Small Finance Bank,674.9500122,680,669.5999756,674.0999756,673.0355225,29710,06-11-2023
AU Small Finance Bank,676.0499878,679.4000244,668.5,669.7999878,668.7423706,157290,07-11-2023
AU Small Finance Bank,670.2999878,676.5999756,666.7000122,675.4500122,674.3834229,13655,08-11-2023
AU Small Finance Bank,679.6500244,699.7999878,675.9500122,691.8499756,690.7575073,67175,09-11-2023
AU Small Finance Bank,690,700.7999878,683.4000244,699.8499756,698.744873,53032,10-11-2023
AU Small Finance Bank,712.0499878,732.2999878,704.8499756,729.4000244,728.248291,373907,13-11-2023
AU Small Finance Bank,735.1500244,740.4500122,724.5999756,725.9500122,724.8037109,32406,15-11-2023
AU Small Finance Bank,734.9500122,734.9500122,719.0999756,729.6500244,728.4978638,14772,16-11-2023
AU Small Finance Bank,724.9500122,737,720,730.4500122,729.2965698,36832,17-11-2023
AU Small Finance Bank,730.4500122,744,725.5499878,734.5499878,733.3900757,52581,20-11-2023
AU Small Finance Bank,734.3499756,740,717.1500244,719.6500244,718.5136719,21194,21-11-2023
AU Small Finance Bank,716.5999756,721.0999756,710.2000122,717,715.8677979,13269,22-11-2023
AU Small Finance Bank,727.7000122,727.7000122,718.0999756,719.6500244,718.5136719,6133,23-11-2023
AU Small Finance Bank,719.6500244,723.5,711.5499878,722.0999756,720.9597168,149737,24-11-2023
AU Small Finance Bank,722.1500244,742.5999756,720.5,737.0499878,735.8861694,19043,28-11-2023
AU Small Finance Bank,730.0499878,749.9000244,730.0499878,748.9000244,747.7174683,25021,29-11-2023
AU Small Finance Bank,750.25,754.25,738.6500244,740.5,739.3306885,35644,30-11-2023
AU Small Finance Bank,742.5999756,751,740.0499878,742.0499878,740.8782349,29998,01-12-2023
AU Small Finance Bank,756.9000244,756.9000244,743,753.7000122,752.5098877,244999,04-12-2023
AU Small Finance Bank,754.0499878,767.0499878,745,760.75,759.5487671,32308,05-12-2023
AU Small Finance Bank,760.5,764.5999756,743.2000122,747,745.8204346,102597,06-12-2023
AU Small Finance Bank,753.7000122,753.7000122,739.5,751.25,750.0637207,14874,07-12-2023
AU Small Finance Bank,751.9500122,751.9500122,734.4000244,740.5999756,739.430542,207305,08-12-2023
AU Small Finance Bank,744.9500122,745.9500122,735.9000244,739.9500122,738.7816162,225587,11-12-2023
AU Small Finance Bank,743.7999878,748.7999878,739.7999878,741.4000244,740.2293091,27851,12-12-2023
AU Small Finance Bank,741.25,741.25,729.4500122,734.3499756,733.1904297,27665,13-12-2023
AU Small Finance Bank,740.1500244,761.0999756,737.5499878,760.1500244,758.949707,27621,14-12-2023
AU Small Finance Bank,764.9000244,769.2000122,752.8499756,756.6500244,755.4552612,78785,15-12-2023
AU Small Finance Bank,759,759,742.7000122,748.6500244,747.4678955,308911,18-12-2023
AU Small Finance Bank,748.7999878,748.7999878,730.3499756,731.4000244,730.2451172,48213,19-12-2023
AU Small Finance Bank,736,771.9000244,735.4000244,759.75,758.550293,196856,20-12-2023
AU Small Finance Bank,751,773.2000122,743.5499878,771.1500244,769.932373,79195,21-12-2023
AU Small Finance Bank,774.7999878,785.5,754.8499756,765.25,764.041626,47190,22-12-2023
AU Small Finance Bank,767.5499878,771.9000244,763.5,770.1500244,768.9338989,12801,26-12-2023
AU Small Finance Bank,775.75,780.25,767.9000244,774.2999878,773.0773315,39110,27-12-2023
AU Small Finance Bank,776.0999756,798.8499756,768,789,787.7541504,49749,28-12-2023
AU Small Finance Bank,789.0999756,792,775.8499756,787,785.7572632,66136,29-12-2023
Federal Bank,139.9499969,140.6999969,137.0500031,137.6499939,135.8170624,598925,02-01-2023
Federal Bank,137.6499939,142.1000061,137.25,137.6999969,135.8664093,943975,03-01-2023
Federal Bank,139.0500031,139.0500031,134.8500061,136.6000061,134.7810669,465003,04-01-2023
Federal Bank,136.6499939,137.0500031,135.1000061,136.6999969,134.8797302,551377,05-01-2023
Federal Bank,137.1000061,137.5,133.3500061,134.5500031,132.7583618,530714,06-01-2023
Federal Bank,136.3500061,136.9499969,134.8000031,135.75,133.9423828,282250,09-01-2023
Federal Bank,136.6499939,136.6499939,133.25,135.1999969,133.3996887,419047,10-01-2023
Federal Bank,136.1499939,136.1499939,133.3500061,134.6000061,132.8077087,260911,11-01-2023
Federal Bank,134.8000031,136.1499939,133.5,135.0500031,133.2516937,486181,12-01-2023
Federal Bank,135.1499939,138.6999969,134.0500031,138.4499969,136.6064301,733179,13-01-2023
Federal Bank,139,143.3500061,137.25,140.25,138.3824615,2965055,16-01-2023
Federal Bank,142.8500061,142.9499969,135.3500061,137.9499969,136.1130829,1433550,17-01-2023
Federal Bank,138.9499969,138.9499969,134.8000031,136.6999969,134.8797302,726137,18-01-2023
Federal Bank,136.4499969,137.8000031,135.0500031,136,134.1890564,466237,19-01-2023
Federal Bank,135.9499969,137.1499939,133.5500031,134.3000031,132.5116882,464734,20-01-2023
Federal Bank,134.75,136.3500061,134.3000031,135.8999939,134.0903778,405847,23-01-2023
Federal Bank,136.9499969,136.9499969,134.1000061,135,133.2023621,300881,24-01-2023
Federal Bank,134.3500061,134.8500061,130.8999939,132.25,130.4889832,580717,25-01-2023
Federal Bank,132.6499939,133.1999969,129.4499969,132.0500031,130.2916565,748747,27-01-2023
Federal Bank,131.1499939,134.1499939,130,133,131.2290039,731420,30-01-2023
Federal Bank,133.25,135.1999969,131.6499939,134.5,132.7090149,344778,31-01-2023
Federal Bank,136.4499969,136.4499969,127.1999969,131.25,129.5022888,657935,01-02-2023
Federal Bank,129.8500061,134,129.25,133.3000031,131.5250092,273522,02-02-2023
Federal Bank,133.3000031,134.8999939,130.3000031,133.3999939,131.6236572,445040,03-02-2023
Federal Bank,129,134.1999969,129,132.75,130.9823303,361057,06-02-2023
Federal Bank,132.8000031,133.0500031,130.6000061,131.1000061,129.3542938,343188,07-02-2023
Federal Bank,131.25,131.8500061,130.1000061,131.3000031,129.5516357,285021,08-02-2023
Federal Bank,131.3000031,131.3000031,129,129.8999939,128.1702728,273059,09-02-2023
Federal Bank,130,132.3000031,129,131.3999939,129.6502991,170623,10-02-2023
Federal Bank,131.8999939,131.8999939,129.8999939,130.3999939,128.6636047,154400,13-02-2023
Federal Bank,130.5,130.6499939,127.9499969,129.6999969,127.9729309,376162,14-02-2023
Federal Bank,129.6999969,130.3500061,128.5500031,129.6000061,127.8742752,168584,15-02-2023
Federal Bank,130.8999939,132,129.8999939,130.3000031,128.5649567,232758,16-02-2023
Federal Bank,129.8999939,130,126.75,127.0500031,125.358223,480748,17-02-2023
Federal Bank,127.8499985,127.8499985,125.3499985,126.0500031,124.3715439,278676,20-02-2023
Federal Bank,126.1500015,128.25,125,127.3499985,125.6542282,519759,21-02-2023
Federal Bank,126.5999985,127.3000031,124.75,125.1500015,123.4835281,454089,22-02-2023
Federal Bank,125.1500015,128.3000031,124.25,127.8499985,126.1475677,256272,23-02-2023
Federal Bank,128.8500061,129.0500031,126.6999969,127.1500015,125.4568939,312383,24-02-2023
Federal Bank,127.1500015,128.8999939,125.75,128.6000061,126.8875961,394108,27-02-2023
Federal Bank,129.3500061,130,127.6500015,129.1000061,127.380928,216161,28-02-2023
Federal Bank,130,134.75,129.4499969,134.3999939,132.6103516,420996,01-03-2023
Federal Bank,134.4499969,135.3999939,132.5,133.25,131.4756622,484122,02-03-2023
Federal Bank,134.4499969,135.1999969,134,134.1999969,132.4130096,285762,03-03-2023
Federal Bank,135.8500061,135.8999939,133.6999969,134.1000061,132.3143463,472341,06-03-2023
Federal Bank,134.1499939,136.1499939,132.8999939,135.8999939,134.0903778,288677,08-03-2023
Federal Bank,136,136.4499969,133.8999939,134.1999969,132.4130096,315484,09-03-2023
Federal Bank,132.6999969,133.4499969,131.8000031,133.0500031,131.2783356,316245,10-03-2023
Federal Bank,131.8999939,133.4499969,128.8000031,129.4499969,127.726265,412201,13-03-2023
Federal Bank,129.9499969,130.25,127.5,127.8499985,126.1475677,332768,14-03-2023
Federal Bank,129.25,129.5,126.1500015,126.5999985,124.9142151,267207,15-03-2023
Federal Bank,126.5999985,128,124.5500031,127.3000031,125.6048965,351461,16-03-2023
Federal Bank,127.3000031,129,127.3000031,128.3999939,126.690239,329518,17-03-2023
Federal Bank,127.25,129.75,126,129.0500031,127.331604,317692,20-03-2023
Federal Bank,129.9499969,129.9499969,127.5500031,128.75,127.0355835,230740,21-03-2023
Federal Bank,130.8999939,130.8999939,128.1499939,129,127.2822571,163042,22-03-2023
Federal Bank,129,129.6499939,126.75,127.0500031,125.358223,156163,23-03-2023
Federal Bank,127.6999969,128.25,125.8499985,126.6500015,124.9635544,319543,24-03-2023
Federal Bank,126.0500031,127.0999985,125,125.4000015,123.7302017,199942,27-03-2023
Federal Bank,127.6500015,127.6500015,123.6999969,125.75,124.0755386,225073,28-03-2023
Federal Bank,123.5500031,130,123.5500031,129.1999969,127.479599,399064,29-03-2023
Federal Bank,129.3000031,133.1999969,129.3000031,132.25,130.4889832,612892,31-03-2023
Federal Bank,132.6499939,134.6999969,132.3000031,133.25,131.4756622,249927,03-04-2023
Federal Bank,133.1499939,133.1499939,128.1999969,128.5,126.7889175,988602,05-04-2023
Federal Bank,128.8000031,129.1000061,126.8499985,127,125.3088913,535494,06-04-2023
Federal Bank,128.6499939,128.6499939,126.0999985,127,125.3088913,197933,10-04-2023
Federal Bank,127.5500031,128.6499939,127.3499985,128.3000031,126.5915833,409374,11-04-2023
Federal Bank,127.5,128.8500061,127.0500031,127.3000031,125.6048965,241929,12-04-2023
Federal Bank,127.3499985,128.5,126.0500031,128.1000061,126.394249,364309,13-04-2023
Federal Bank,128.1000061,131.5,127.3000031,131.3000031,129.5516357,753652,17-04-2023
Federal Bank,131.3500061,132.6499939,130.6000061,131.6999969,129.9463043,312161,18-04-2023
Federal Bank,130.6999969,132.4499969,130.6999969,131.6499939,129.8969574,333147,19-04-2023
Federal Bank,131.6499939,132.8500061,131.3999939,132.1999969,130.4396515,201663,20-04-2023
Federal Bank,132.1999969,132.3500061,130.75,131,129.2556305,152446,21-04-2023
Federal Bank,130.6499939,132.8999939,130.6499939,132.1000061,130.3409882,337028,24-04-2023
Federal Bank,132.8500061,134.6999969,132,133.3000031,131.5250092,590253,25-04-2023
Federal Bank,133,135.25,132.5500031,135,133.2023621,213126,26-04-2023
Federal Bank,135.25,135.75,133.3500061,133.9499969,132.1663361,502422,27-04-2023
Federal Bank,134.9499969,136.3500061,134.25,134.9499969,133.1530304,524332,28-04-2023
Federal Bank,135.0500031,136.75,134.9499969,136.3500061,134.5343933,398768,02-05-2023
Federal Bank,136,138.3500061,135.5500031,137.6499939,135.8170624,261275,03-05-2023
Federal Bank,138.6999969,140.1000061,137.3500061,139.3999939,137.5437622,276987,04-05-2023
Federal Bank,139.8999939,140.3500061,127.0500031,127.8000031,126.0982437,2637336,05-05-2023
Federal Bank,128.5500031,130.75,126.3499985,128.6000061,126.8875961,1399547,08-05-2023
Federal Bank,129,131.1000061,128.1499939,128.6499939,126.9369125,468212,09-05-2023
Federal Bank,128.8999939,129.5500031,127.0999985,129.1999969,127.479599,633835,10-05-2023
Federal Bank,129.9499969,130.1499939,127.5999985,127.8000031,126.0982437,274086,11-05-2023
Federal Bank,128.6499939,128.6499939,125.8000031,125.9499969,124.2728729,663123,12-05-2023
Federal Bank,125.9499969,127.9499969,123.8000031,127.4499969,125.7528992,855191,15-05-2023
Federal Bank,128,128.4499969,126.6999969,127.0500031,125.358223,231027,16-05-2023
Federal Bank,127.0500031,128.1000061,126.0500031,127.6500015,125.9502411,605361,17-05-2023
Federal Bank,126.8000031,127.5500031,124.5500031,126.1999969,124.5195389,204641,19-05-2023
Federal Bank,126,126.4000015,125.0500031,126.0500031,124.3715439,558111,22-05-2023
Federal Bank,126.0999985,126.9499969,125.5,125.6500015,123.9768677,196958,23-05-2023
Federal Bank,125.1500015,126,123.4499969,123.8499985,122.2008286,626136,24-05-2023
Federal Bank,123.5,123.8499985,122.3000031,123.3000031,121.658165,697558,25-05-2023
Federal Bank,123.9499969,125.4000015,123.4499969,125.3000031,123.6315308,594936,26-05-2023
Federal Bank,125.5500031,126,124.9000015,125.3499985,123.6808548,179306,30-05-2023
Federal Bank,124.9499969,126.0500031,124.5,125.1999969,123.5328522,361336,31-05-2023
Federal Bank,125.3000031,125.9000015,124.8000031,125.5,123.8288651,172573,01-06-2023
Federal Bank,125.5,127,125.5,126.1500015,124.4702072,401523,02-06-2023
Federal Bank,126.9499969,128.1499939,126.5999985,127.25,125.5555649,905921,05-06-2023
Federal Bank,127.3000031,127.4000015,125.8499985,126.1999969,124.5195389,223934,06-06-2023
Federal Bank,126.1500015,127.4499969,125.9499969,126.1999969,124.5195389,379270,07-06-2023
Federal Bank,126,127.5500031,125.9000015,126.0999985,124.4208755,525198,08-06-2023
Federal Bank,126.9000015,126.9000015,124.9000015,125.0999985,123.4341888,498907,09-06-2023
Federal Bank,124.6999969,125.75,124.5500031,125.25,123.5821991,361974,12-06-2023
Federal Bank,125.3000031,126,124.4499969,124.5500031,122.89151,523898,13-06-2023
Federal Bank,125,125.1500015,123.6500015,124.4000015,122.743515,512481,14-06-2023
Federal Bank,124.4499969,124.6999969,121.75,122.0500031,120.4248123,874450,15-06-2023
Federal Bank,122.8499985,124.3499985,122.1500015,123.6500015,122.0035019,525585,16-06-2023
Federal Bank,123.75,124.0500031,122.6999969,123.0999985,121.4608231,212647,19-06-2023
Federal Bank,123.0999985,123.6500015,122.8499985,123.4499969,121.80616,333472,20-06-2023
Federal Bank,123.5,124.6500015,123.0999985,123.4000015,121.7568283,501243,21-06-2023
Federal Bank,123.4499969,124.3499985,123.1500015,123.8000031,122.1515045,233749,22-06-2023
Federal Bank,123.8000031,123.8000031,121.9000015,122.1500015,120.5234756,527140,23-06-2023
Federal Bank,122.1500015,122.25,120.9000015,121.3000031,119.6847916,496549,26-06-2023
Federal Bank,122.25,123.5,121.4499969,123.1500015,121.5101547,488105,27-06-2023
Federal Bank,123.5500031,124.0999985,121.6500015,122.1999969,120.5727997,636188,28-06-2023
Federal Bank,122.1999969,126.4000015,122.1999969,126.0999985,124.4208755,1683349,30-06-2023
Federal Bank,135.3500061,136.1499939,133.3000031,135.1000061,133.3010406,565059,07-07-2023
Federal Bank,135.1000061,135.5,132.6000061,134.1000061,132.3143463,361674,10-07-2023
Federal Bank,128.75,130,126.6999969,129.3000031,127.57827,1546769,14-07-2023
Federal Bank,130.25,133.6499939,129.75,132.5500031,130.7849884,1499232,17-07-2023
Federal Bank,136,136.8500061,133.5,135.6999969,133.8930359,774633,19-07-2023
Federal Bank,137.5500031,139,135.6000061,136.8999939,135.0770569,1421406,20-07-2023
Federal Bank,136.5,136.8999939,133.0500031,134.0500031,132.2650299,1244286,21-07-2023
Federal Bank,134.9499969,135.25,133.4499969,133.9499969,132.1663361,509633,24-07-2023
Federal Bank,133.3999939,135,132.6999969,133.9499969,132.1663361,726337,26-07-2023
Federal Bank,134.6999969,137.3500061,133.8999939,135.3999939,133.5970306,1108790,28-07-2023
Federal Bank,132.4499969,132.8000031,130.75,132.3000031,130.5383301,1025562,03-08-2023
Federal Bank,132.6000061,135.5,131.75,134.5500031,132.7583618,1247653,04-08-2023
Federal Bank,134.6499939,135.1499939,133.1000061,134.0500031,132.2650299,355323,07-08-2023
Federal Bank,134.25,136.25,134.1999969,135.3999939,133.5970306,629955,08-08-2023
Federal Bank,135.25,135.75,133.3000031,134.6499939,132.8570099,255701,09-08-2023
Federal Bank,134,135.3000031,133.5,134.1499939,132.363678,455402,10-08-2023
Federal Bank,134,134.3999939,132.8000031,133.1999969,132.4133759,294199,11-08-2023
Federal Bank,133.1999969,133.5,130.5500031,132.9499969,132.164856,1154389,14-08-2023
Federal Bank,131.5500031,133.3999939,131.5500031,132.1499939,131.3695831,278167,16-08-2023
Federal Bank,132.1000061,134.9499969,132.0500031,134.5500031,133.7554169,895675,17-08-2023
Federal Bank,134.0500031,134.8500061,133,134.1499939,133.3577728,1044453,18-08-2023
Federal Bank,133.75,135,133.6499939,134.25,133.4571838,942514,21-08-2023
Federal Bank,134.0500031,136.8500061,134.0500031,136.0500031,135.2465515,1236677,22-08-2023
Federal Bank,136.5,142.1999969,135.9499969,141.6499939,140.8134766,2440368,23-08-2023
Federal Bank,143.1000061,143.6000061,139.4499969,140.5,139.6702728,864342,24-08-2023
Federal Bank,140.5,142.25,138.75,140.6499939,139.8193817,585144,25-08-2023
Federal Bank,141.1999969,144.5,140.5500031,144.0500031,143.1993103,617306,28-08-2023
Federal Bank,144.5,146.3999939,144,144.4499969,143.5969391,1326768,29-08-2023
Federal Bank,145.8000031,145.8000031,143,143.3000031,142.4537506,555022,30-08-2023
Federal Bank,144.3999939,144.5,142,143.8999939,143.0501862,508714,31-08-2023
Federal Bank,144.5500031,145,141.3500061,143.8000031,142.9507904,377146,01-09-2023
Federal Bank,144,144.5,142.5,143.1000061,142.2549286,508832,04-09-2023
Federal Bank,142.1499939,145.6000061,142.1499939,144.6000061,143.7460632,790243,05-09-2023
Federal Bank,144.4499969,145.5500031,142.8500061,143.8000031,142.9507904,361657,06-09-2023
Federal Bank,143.9499969,147.1000061,143.8500061,145,144.1437073,842530,07-09-2023
Federal Bank,145.3999939,148.25,145.0500031,147.4499969,146.5792236,1231096,08-09-2023
Federal Bank,148.9499969,150,147.5,148.8999939,148.0206604,491478,11-09-2023
Federal Bank,148.6000061,149.5,142,142.6000061,141.7578735,1293642,12-09-2023
Federal Bank,142.6499939,145.8999939,140.8500061,145.0500031,144.1934052,866400,13-09-2023
Federal Bank,146.3999939,147.8999939,145.6000061,147.4499969,146.5792236,398831,14-09-2023
Federal Bank,147.0500031,148.6999969,146.8000031,148.1999969,147.3247986,444873,15-09-2023
Federal Bank,147.3000031,147.6499939,145.6499939,146.1000061,145.2372131,281958,18-09-2023
Federal Bank,145.8500061,147.4499969,144.25,146.3999939,145.5354309,1151774,20-09-2023
Federal Bank,146.3999939,148.6999969,145.5,145.6999969,144.8395691,1095683,21-09-2023
Federal Bank,145.8000031,147.3999939,145.1499939,146,145.1378021,255134,22-09-2023
Federal Bank,145.6499939,147.75,144.1000061,147.1000061,146.231308,1594466,25-09-2023
Federal Bank,147.3000031,148.3999939,146.6000061,147.8500061,146.9768829,592296,26-09-2023
Federal Bank,147.8500061,151.3999939,147.25,150.4499969,149.5615082,1087931,27-09-2023
Federal Bank,151,151.4499969,145.3000031,146.1000061,145.2372131,664263,28-09-2023
Federal Bank,148.9499969,148.9499969,146.3000031,147.1499939,146.2810059,492478,29-09-2023
Federal Bank,147.1999969,152.25,147.1999969,150.6000061,149.7106323,611229,03-10-2023
Federal Bank,150.5500031,150.5500031,146.25,147.25,146.3804169,420755,04-10-2023
Federal Bank,148.25,148.75,144.6999969,145.75,144.889267,518592,05-10-2023
Federal Bank,146.1499939,147,144.0500031,146.5,145.6348419,1275314,06-10-2023
Federal Bank,144,145.5500031,143.1000061,144.8500061,143.9945984,430303,09-10-2023
Federal Bank,145.4499969,148.6000061,145.3999939,147.9499969,147.0762787,288489,10-10-2023
Federal Bank,148.6000061,149.3999939,146.5,146.9499969,146.0821838,389257,11-10-2023
Federal Bank,148.3999939,150.8500061,146.8999939,149.3999939,148.5177155,284058,12-10-2023
Federal Bank,148.9499969,152.1000061,148.5,149.5,148.6171265,838944,13-10-2023
Federal Bank,151.0500031,152.5500031,146.75,148.4499969,147.5733185,1487280,16-10-2023
Federal Bank,151.3500061,151.3500061,148,148.3500061,147.4739227,383277,17-10-2023
Federal Bank,149.3999939,149.5,145.8999939,146.5500031,145.6845551,341175,18-10-2023
Federal Bank,146.5,147.75,145.1499939,146.8999939,146.0324707,877013,19-10-2023
Federal Bank,147,148.1499939,145.25,145.8000031,144.9389801,387079,20-10-2023
Federal Bank,145,146.3000031,142.3000031,143.3000031,142.4537506,377725,23-10-2023
Federal Bank,143.3000031,144.1499939,141.5,141.8000031,140.9626007,1121051,25-10-2023
Federal Bank,141.5,141.5,137.3000031,138.1999969,137.3838501,396443,26-10-2023
Federal Bank,139.8500061,141.8500061,139,139.5500031,138.7258911,439707,27-10-2023
Federal Bank,140,141.25,137.3000031,140.9499969,140.1176147,383148,30-10-2023
Federal Bank,141.6000061,141.75,139.75,140.5500031,139.719986,999147,31-10-2023
Federal Bank,140.3000031,142,139.6999969,140.6000061,139.7696991,254596,01-11-2023
Federal Bank,141.4499969,143.25,141.0500031,141.5,140.6643677,263735,02-11-2023
Federal Bank,143,144,142.0500031,143.5500031,142.7022705,964934,03-11-2023
Federal Bank,143.5500031,145,143,144.1999969,143.3484192,918677,06-11-2023
Federal Bank,144.9499969,148.1499939,143.6000061,147.4499969,146.5792236,1113701,07-11-2023
Federal Bank,148.1999969,149.9499969,146.1000061,147.1000061,146.231308,660398,08-11-2023
Federal Bank,148,148.8999939,146.75,147.5500031,146.6786499,437202,09-11-2023
Federal Bank,148,150.0500031,147.25,149.8500061,148.9650726,644177,10-11-2023
Federal Bank,149.1999969,153.6000061,149.0500031,152.8500061,151.9473419,1384763,13-11-2023
Federal Bank,153.6000061,155.1499939,149.8000031,150.1000061,149.2135925,674089,15-11-2023
